uri,dc.identifier,collections,notation,prefLabel,altLabel,broader,broaderTransitive,broadMatch,changeNote,closeMatch,definition,editorialNote,exactMatch,example,hiddenLabel,historyNote,inScheme,mappingRelation,note,related,relatedMatch,scopeNote,semanticRelation,topConceptOf
imida,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.imida,collectie:parameter,Imida,imidacloprid,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
indeno1_2_3_cdpyreen,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.indeno1_2_3_cdpyreen,collectie:parameter,indeno1_2_3_cdpyreen,"indeno(1,2,3-cd)pyreen",,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
indeno,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.indeno,collectie:parameter,Indeno,"Indeno(1,2,3-cd)pyreen",,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
inorganische_koolstof,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.inorganische_koolstof,collectie:parameter,Inorganische_koolstof,Inorganische koolstof,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
insporing_vertrappeling,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.insporing_vertrappeling,collectie:parameter,insporing_vertrappeling,Insporing of vertrappeling door vee,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
intestinale_enterokokken,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.intestinale_enterokokken,collectie:parameter,intestinale_enterokokken,intestinale enterokokken,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
iomeprol,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.iomeprol,collectie:parameter,Iomeprol,Iomeprol,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
iopamidol,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.iopamidol,collectie:parameter,Iopamidol,Iopamidol,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
iopromide,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.iopromide,collectie:parameter,Iopromide,Iopromide,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
ioxynil,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.ioxynil,collectie:parameter,Ioxynil,Ioxynil,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
ipb,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.ipb,collectie:parameter,iPB,isopropyl-benzeen,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
iprodione,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.iprodione,collectie:parameter,iprodione,iprodione,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
ip_t,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.ip_t,collectie:parameter,iP_T,i-Propyltolueen,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
irbesartan,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.irbesartan,collectie:parameter,Irbesartan,Irbesartan,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
isodrin,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.isodrin,collectie:parameter,Isodrin,Isodrin,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
isoprot,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.isoprot,collectie:parameter,Isoprot,Isoproturon,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
isoxaben,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.isoxaben,collectie:parameter,Isoxaben,Isoxaben,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
kalkgehalte_beschrijvend,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.kalkgehalte_beschrijvend,collectie:parameter,kalkgehalte_beschrijvend,Kalkgehalte_beschrijvend,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
kalkreactie_hcl,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.kalkreactie_hcl,collectie:parameter,kalkreactie_hcl,Kalkreactie met HCL,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
kat_det,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.kat_det,collectie:parameter,kat_det,kationische detergenten (cetyltrimethylamm.br),,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
k,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.k,collectie:parameter,K,Kalium,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
ketoprofen,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.ketoprofen,collectie:parameter,Ketoprofen,Ketoprofen,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
kiem22c,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.kiem22c,collectie:parameter,Kiem22C,Totaal Kiemgetal (22°C),,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
kiem37c,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.kiem37c,collectie:parameter,Kiem37C,Totaal Kiemgetal (37°C),,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
kleur,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.kleur,collectie:parameter,Kleur,Kleur,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
kleur_munsell,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.kleur_munsell,collectie:parameter,kleur_munsell,Kleur volgens Munsell - kleurcode,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
kleur_munsell_chroma_1,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.kleur_munsell_chroma_1,collectie:parameter,kleur_munsell_chroma_1,Kleur volgens Munsell - CHROMA (kleur1),,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
kleur_munsell_chroma_2,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.kleur_munsell_chroma_2,collectie:parameter,kleur_munsell_chroma_2,Kleur volgens Munsell - CHROMA (kleur2),,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
kleur_munsell_chroma_3,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.kleur_munsell_chroma_3,collectie:parameter,kleur_munsell_chroma_3,Kleur volgens Munsell - CHROMA (kleur3),,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
kleur_munsell_hue_getal_1,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.kleur_munsell_hue_getal_1,collectie:parameter,kleur_munsell_hue_getal_1,Kleur volgens Munsell - HUE_getal (kleur1),,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
kleur_munsell_hue_getal_2,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.kleur_munsell_hue_getal_2,collectie:parameter,kleur_munsell_hue_getal_2,Kleur volgens Munsell - HUE_getal (kleur2),,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
kleur_munsell_hue_getal_3,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.kleur_munsell_hue_getal_3,collectie:parameter,kleur_munsell_hue_getal_3,Kleur volgens Munsell - HUE_getal (kleur3),,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
kleur_munsell_hue_letters_1,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.kleur_munsell_hue_letters_1,collectie:parameter,kleur_munsell_hue_letters_1,Kleur volgens Munsell - HUE_letters (kleur1),,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
kleur_munsell_hue_letters_2,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.kleur_munsell_hue_letters_2,collectie:parameter,kleur_munsell_hue_letters_2,Kleur volgens Munsell - HUE_letters (kleur2),,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
kleur_munsell_hue_letters_3,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.kleur_munsell_hue_letters_3,collectie:parameter,kleur_munsell_hue_letters_3,Kleur volgens Munsell - HUE_letters (kleur3),,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
kleur_munsell_value_1,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.kleur_munsell_value_1,collectie:parameter,kleur_munsell_value_1,Kleur volgens Munsell - VALUE (kleur1),,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
kleur_munsell_value_2,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.kleur_munsell_value_2,collectie:parameter,kleur_munsell_value_2,Kleur volgens Munsell - VALUE (kleur2),,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
kleur_munsell_value_3,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.kleur_munsell_value_3,collectie:parameter,kleur_munsell_value_3,Kleur volgens Munsell - VALUE (kleur3),,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
kleur_omschrijving,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.kleur_omschrijving,collectie:parameter,kleur_omschrijving,Kleur omschrijving,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
korrelverdeling_dmv_bezinkingsproef,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.korrelverdeling_dmv_bezinkingsproef,collectie:parameter,Korrelverdeling_dmv_bezinkingsproef,Korrelverdeling d.m.v. bezinkingsproef,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
korrelverdeling_dmv_hydrometer_areometer,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.korrelverdeling_dmv_hydrometer_areometer,collectie:parameter,Korrelverdeling_dmv_hydrometer_areometer,Korrelverdeling d.m.v. hydrometer/areometer,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
korrelverdeling_dmv_laserdiffractie,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.korrelverdeling_dmv_laserdiffractie,collectie:parameter,Korrelverdeling_dmv_laserdiffractie,Korrelverdeling d.m.v. laserdiffractie,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
korrelverdeling_dmv_pipette_methode,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.korrelverdeling_dmv_pipette_methode,collectie:parameter,Korrelverdeling_dmv_pipette_methode,Korrelverdeling d.m.v. pipette methode,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
korrelverdeling_dmv_sedigraaf,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.korrelverdeling_dmv_sedigraaf,collectie:parameter,Korrelverdeling_dmv_sedigraaf,Korrelverdeling d.m.v. sedigraaf,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
korrelverdeling_dmv_zeefproef,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.korrelverdeling_dmv_zeefproef,collectie:parameter,Korrelverdeling_dmv_zeefproef,Korrelverdeling d.m.v. zeefproef,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
korrelvolumemassa,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.korrelvolumemassa,collectie:parameter,korrelvolumemassa,Korrelvolumemassa,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
kresoxim_methyl,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.kresoxim_methyl,collectie:parameter,Kresoxim_methyl,Kresoxim-methyl,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
ksat,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.ksat,collectie:parameter,ksat,Ksat,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
lambda_cyhalothrin_b,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.lambda_cyhalothrin_b,collectie:parameter,lambda_cyhalothrin_B,lambda-cyhalothrin-B,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
landgebruik_eunis,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.landgebruik_eunis,collectie:parameter,landgebruik_eunis,Landgebruik EUNIS,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
landgebruikscategorie_cmon,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.landgebruikscategorie_cmon,collectie:parameter,landgebruikscategorie_cmon,Landgebruikscategorie Cmon,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
landgebruik_vlaanderen,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.landgebruik_vlaanderen,collectie:parameter,landgebruik_vlaanderen,Landgebruik Vlaanderen,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
lenacil,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.lenacil,collectie:parameter,lenacil,Lenacil,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
lidocaine,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.lidocaine,collectie:parameter,Lidocaine,Lidocaine,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
lincomycine,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.lincomycine,collectie:parameter,Lincomycine,Lincomycine,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
linur,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.linur,collectie:parameter,Linur,Linuron,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
linur_mono,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.linur_mono,collectie:parameter,Linur_mono,Monolinuron,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
malathion,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.malathion,collectie:parameter,malathion,malathion,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
mandipropamid,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.mandipropamid,collectie:parameter,Mandipropamid,Mandipropamid,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
materiaal_groter_dan_1cm_massaprocent,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.materiaal_groter_dan_1cm_massaprocent,collectie:parameter,materiaal_groter_dan_1cm_massaprocent,Materiaal groter dan 1 cm massaprocent,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
mcpa,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.mcpa,collectie:parameter,mcpa,MCPA,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
mcpb,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.mcpb,collectie:parameter,mcpb,MCPB,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
mcpp,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.mcpp,collectie:parameter,mcpp,MCPP,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
m_dcb,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.m_dcb,collectie:parameter,m_DCB,m-Dichloorbenzeen,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
mecopr,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.mecopr,collectie:parameter,Mecopr,Mecoprop,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
medesfenylchloridaz,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.medesfenylchloridaz,collectie:parameter,medesfenylchloridaz,Methyldesfenylchloridazon,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
meest_losse_pakking,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.meest_losse_pakking,collectie:parameter,Meest_losse_pakking,Meest losse pakking,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
mengmonster_aantal_steken,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.mengmonster_aantal_steken,collectie:parameter,mengmonster_aantal_steken,Mengmonster aantal steken,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
mengmonster_staalnamepatroon,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.mengmonster_staalnamepatroon,collectie:parameter,mengmonster_staalnamepatroon,Mengmonster staalnamepatroon,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
mengmonster_steek_id,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.mengmonster_steek_id,collectie:parameter,mengmonster_steek_id,Mengmonster ID steek,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
mengmonster_steek_locatie,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.mengmonster_steek_locatie,collectie:parameter,mengmonster_steek_locatie,Mengmonster locatie steek,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
mengmonster_steken_locaties,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.mengmonster_steken_locaties,collectie:parameter,mengmonster_steken_locaties,Mengmonster locaties steken,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
mepfbsaa,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.mepfbsaa,collectie:parameter,MePFBSAA,N-methylperfluorbutaansulfonylamide azijnzuur (MePFBSAA),,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
mepfbsa,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.mepfbsa,collectie:parameter,MePFBSA,N-methylperfluorbutaansulfonamide (MePFBSA),,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
mepfosaa,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.mepfosaa,collectie:parameter,MePFOSAA,N-methylperfluoroctaansulfonamidoazijnzuur  (MePFOSAA),,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
mepfosa,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.mepfosa,collectie:parameter,MePFOSA,N-methylperfluoroctaan-1-sulfonamide (MePFOSA),,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
mepfosabranched,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.mepfosabranched,collectie:parameter,MePFOSAbranched,totaal N-methylperfluoroctaansulfonamide (vertakt) (MePFOSAbranched),,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
mepfosatotal,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.mepfosatotal,collectie:parameter,MePFOSAtotal,totaal N-methylperfluoroctaansulfonamide (lineair + vertakt) (MePFOSAtotal),,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
mesotri,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.mesotri,collectie:parameter,Mesotri,mesotrione,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
meta11,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.meta11,collectie:parameter,meta11,Metazachloor 479M11,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
meta12,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.meta12,collectie:parameter,meta12,Metazachloor 479M12,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
meta4,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.meta4,collectie:parameter,meta4,Metazachloor OA (479M04),,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
meta8,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.meta8,collectie:parameter,meta8,Metazachloor ESA (479M08),,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
meta9,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.meta9,collectie:parameter,meta9,Metazachloor 479M09,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
metabenz,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.metabenz,collectie:parameter,METABENZ,Metabenzthiazuron,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
metalaxyl,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.metalaxyl,collectie:parameter,metalaxyl,metalaxyl,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
metaldehyde,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.metaldehyde,collectie:parameter,Metaldehyde,Metaldehyde,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
metami,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.metami,collectie:parameter,Metami,Metamitron,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
metaza,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.metaza,collectie:parameter,Metaza,Metazachloor,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
metconazole,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.metconazole,collectie:parameter,Metconazole,Metconazole,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
metformine,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.metformine,collectie:parameter,Metformine,Metformine,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
methabenz,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.methabenz,collectie:parameter,Methabenz,Methabenzthiazuron,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
methidathion,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.methidathion,collectie:parameter,methidathion,methidathion,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
metobro,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.metobro,collectie:parameter,Metobro,Metobromuron,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
metola,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.metola,collectie:parameter,metola,Metolachloor,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
metola_esa,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.metola_esa,collectie:parameter,metola_ESA,metolachlor-ESA,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
metola_oa,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.metola_oa,collectie:parameter,metola_OA,metolachlor-OA,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
metola_s,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.metola_s,collectie:parameter,metola_S,S-Metolachlor,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
metola_s_esa,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.metola_s_esa,collectie:parameter,Metola_S_ESA,S-Metolachloor ESA,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
metoprolol,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.metoprolol,collectie:parameter,Metoprolol,Metoprolol,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
metox,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.metox,collectie:parameter,Metox,Metoxuron,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
metoxychlor,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.metoxychlor,collectie:parameter,metoxychlor,metoxychlor,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
metribuzin,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.metribuzin,collectie:parameter,metribuzin,Metribuzin,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
mevinphos,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.mevinphos,collectie:parameter,mevinphos,mevinphos,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
mg,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.mg,collectie:parameter,Mg,Magnesium,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
mg_na_koken,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.mg_na_koken,collectie:parameter,Mg_na_koken,Magnesium na koken,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
mineralen_andere,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.mineralen_andere,collectie:parameter,mineralen_andere,Mineralen - andere,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
mineralen_glauconiet,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.mineralen_glauconiet,collectie:parameter,mineralen_glauconiet,Mineralen - glauconiet,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
mineralen_kwarts,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.mineralen_kwarts,collectie:parameter,mineralen_kwarts,Mineralen - kwarts,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
mineralen_mica_glimm,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.mineralen_mica_glimm,collectie:parameter,mineralen_mica_glimm,Mineralen - mica glimm,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
mineralen_opaal,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.mineralen_opaal,collectie:parameter,mineralen_opaal,Mineralen - opaal,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
mineralen_rk,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.mineralen_rk,collectie:parameter,mineralen_rk,Mineralen - rk,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
mineralen_schisten,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.mineralen_schisten,collectie:parameter,mineralen_schisten,Mineralen - schisten,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
mineralen_veldspaat,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.mineralen_veldspaat,collectie:parameter,mineralen_veldspaat,Mineralen - veldspaat,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
minerale_olie,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.minerale_olie,collectie:parameter,Minerale_Olie,Minerale Olie,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
minolie,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.minolie,collectie:parameter,Minolie,Minerale olien,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
mn,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.mn,collectie:parameter,Mn,Mangaan,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
mo,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.mo,collectie:parameter,Mo,Molybdeen,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
mp_x,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.mp_x,collectie:parameter,mp_x,(m+p)xylenen,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
mtbe,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.mtbe,collectie:parameter,MTBE,MTBE,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
